RADIOBASE,FECHA,REGION,TRAFICO
RBBN4512C004,2019-09-01,1,49.07
RBBN4512C005,2019-09-01,1,57.67
RBBN4512C006,2019-09-01,1,37.92
RBBN4514C001,2019-09-01,1,116.43
RBBN4514C002,2019-09-01,1,41.63
RBBN4514C003,2019-09-01,1,27.76
RBBN4514C004,2019-09-01,1,70.12
RBBN4514C005,2019-09-01,1,23.38
RBBN4514C006,2019-09-01,1,23.36
RBBN4515C001,2019-09-01,1,59.28
RBBN4515C002,2019-09-01,1,75.74
RBBN4515C003,2019-09-01,1,142.15
RBBN4515C004,2019-09-01,1,39.67
RBBN4515C005,2019-09-01,1,33.41
RBBN4515C006,2019-09-01,1,76.75
RBBN4545C001,2019-09-01,1,32.34
RBBN4545C002,2019-09-01,1,34.14
RBBN4545C003,2019-09-01,1,50.07
RBBN4545C004,2019-09-01,1,36.24
RBBN4545C005,2019-09-01,1,35.24
RBBN4545C006,2019-09-01,1,61.1
RBBN4545C021,2019-09-01,1,22.94
RBBN4545C022,2019-09-01,1,16.2
RBBN4545C023,2019-09-01,1,29.76
RBBN4545C024,2019-09-01,1,27.57
RBBN4545C025,2019-09-01,1,17
RBBN4545C026,2019-09-01,1,30.94
RBBN4546C001,2019-09-01,1,52.21
RBBN4546C002,2019-09-01,1,29.01
RBBN4546C003,2019-09-01,1,24.97
RBBN4546C004,2019-09-01,1,47.98
RBBN4546C005,2019-09-01,1,34.75
RBBN4546C006,2019-09-01,1,22.15
RBBN4546C021,2019-09-01,1,34.28
RBBN4546C022,2019-09-01,1,14.02
RBBN4546C023,2019-09-01,1,12.74
RBBN4546C024,2019-09-01,1,33.88
RBBN4546C025,2019-09-01,1,14.38
RBBN4546C026,2019-09-01,1,13.81
RBBN4550C001,2019-09-01,1,51.89
RBBN4550C002,2019-09-01,1,218.26
RBBN4550C003,2019-09-01,1,50.46
RBBN4550C004,2019-09-01,1,41.99
RBBN4550C005,2019-09-01,1,125.02
RBBN4550C006,2019-09-01,1,41.46
RBBN4551C001,2019-09-01,1,126.58
RBBN4551C002,2019-09-01,1,158.18
RBBN4551C003,2019-09-01,1,176.35
RBBN4551C004,2019-09-01,1,96.98
RBBN4551C005,2019-09-01,1,116.04
RBBN4551C006,2019-09-01,1,134.24
RBBN4553C001,2019-09-01,1,128.44
RBBN4553C002,2019-09-01,1,307.3
RBBN4553C003,2019-09-01,1,178.47
RBBN4553C004,2019-09-01,1,80.13
RBBN4553C005,2019-09-01,1,202.33
RBBN4553C006,2019-09-01,1,135.77
RBBN4554C001,2019-09-01,1,126.35
RBBN3915C025,2019-09-03,1,14.96
RBBN3915C026,2019-09-03,1,2.47
RBBN3916C001,2019-09-03,1,61.19
RBBN3916C002,2019-09-03,1,73.85
RBBN3916C003,2019-09-03,1,142.82
RBBN3916C004,2019-09-03,1,40.05
RBBN3916C005,2019-09-03,1,63.42
RBBN3916C006,2019-09-03,1,131.22
RBBN3917C001,2019-09-03,1,30.18
RBBN3917C002,2019-09-03,1,60.02
RBBN3917C003,2019-09-03,1,37.53
RBBN3917C004,2019-09-03,1,38.02
RBBN3917C005,2019-09-03,1,70.69
RBBN3917C006,2019-09-03,1,42.26
RBBN3917C021,2019-09-03,1,18.76
RBBN3917C022,2019-09-03,1,42.45
RBBN3917C023,2019-09-03,1,20.88
RBBN3917C024,2019-09-03,1,16.68
RBBN3917C025,2019-09-03,1,39.69
RBBN3917C026,2019-09-03,1,19.89
RBBN3918C001,2019-09-03,1,14.57
RBBN3918C002,2019-09-03,1,49.57
RBBN3918C003,2019-09-03,1,49.99
RBBN3918C004,2019-09-03,1,11.79
RBBN3918C005,2019-09-03,1,49.68
RBBN3918C006,2019-09-03,1,37.93
RBBN3918C021,2019-09-03,1,26.57
RBBN3918C022,2019-09-03,1,32.73
RBBN3918C023,2019-09-03,1,53.96
RBBN3918C024,2019-09-03,1,25.34
RBBN3918C025,2019-09-03,1,31.84
RBBN3918C026,2019-09-03,1,52.11
RBBN3919C001,2019-09-03,1,45.16
RBBN3919C002,2019-09-03,1,44.61
RBBN3919C003,2019-09-03,1,80.84
RBBN3919C004,2019-09-03,1,37.46
RBBN3919C005,2019-09-03,1,41.22
RBBN3919C006,2019-09-03,1,60.63
RBBN3919C021,2019-09-03,1,10.75
RBBN3919C022,2019-09-03,1,23.86
RBBN3919C023,2019-09-03,1,34.73
RBBN3919C024,2019-09-03,1,11.03
RBBN3919C025,2019-09-03,1,21.42
RBBN3919C026,2019-09-03,1,32.2
RBBN3921C001,2019-09-03,1,69.5
RBBN3921C002,2019-09-03,1,50.14
RBBN3921C003,2019-09-03,1,28.44
RBBN3921C004,2019-09-03,1,40.63
RBBN3921C005,2019-09-03,1,33.24
RBBN3921C006,2019-09-03,1,18.32
RBBN3925C001,2019-09-03,1,80.34
RBBN3925C002,2019-09-03,1,56.08
RBBN3925C003,2019-09-03,1,50.49
RBBN3925C004,2019-09-03,1,61.14
RBBN3925C005,2019-09-03,1,50.25
RBBN3925C006,2019-09-03,1,48.35
RBBN3925C021,2019-09-03,1,18.86
RBBN3925C022,2019-09-03,1,17.54
RBBN3925C023,2019-09-03,1,18.92
RBBN3925C024,2019-09-03,1,18.13
RBBN3925C025,2019-09-03,1,19.15
RBBN3925C026,2019-09-03,1,19.88
RBBN3929C001,2019-09-03,1,259.16
RBBN3929C002,2019-09-03,1,258.92
RBBN3929C003,2019-09-03,1,93.94
RBBN3929C004,2019-09-03,1,244.99
RBBN3929C005,2019-09-03,1,191.72
RBBN3929C006,2019-09-03,1,61.93
RBBN3930C001,2019-09-03,1,19.24
RBBN3930C002,2019-09-03,1,37.89
RBBN3930C003,2019-09-03,1,67.22
RBBN3930C004,2019-09-03,1,15.19
RBBN3930C005,2019-09-03,1,35.14
RBBN3930C006,2019-09-03,1,46.94
RBBN3931C001,2019-09-03,1,61.15
RBBN3931C002,2019-09-03,1,38.64
RBBN3931C003,2019-09-03,1,105.49
RBBN3931C004,2019-09-03,1,46.87
RBBN3931C005,2019-09-03,1,28.18
RBBN3931C006,2019-09-03,1,61.84
RBBN3932C001,2019-09-03,1,147.33
RBBN3932C002,2019-09-03,1,32.73
RBBN3932C003,2019-09-03,1,135.33
RBBN3932C004,2019-09-03,1,62.84
RBBN3932C005,2019-09-03,1,11.83
RBBN3932C006,2019-09-03,1,100.18
RBBN3935C001,2019-09-03,1,61.33
RBBN3935C002,2019-09-03,1,65.87
RBBN3935C003,2019-09-03,1,49.61
RBBN3935C004,2019-09-03,1,67.32
RBBN3935C005,2019-09-03,1,70.76
RBBN3935C006,2019-09-03,1,54.17
RBBN3935C021,2019-09-03,1,41.62
RBBN3935C022,2019-09-03,1,40.79
RBBN3935C023,2019-09-03,1,33.47
RBBN3935C024,2019-09-03,1,36.51
RBBN3935C025,2019-09-03,1,38.66
RBBN3935C026,2019-09-03,1,30.76
RBBN3937C001,2019-09-03,1,49.99
RBBN3937C002,2019-09-03,1,104.46
RBBN3937C003,2019-09-03,1,154.83
RBBN3937C004,2019-09-03,1,36.82
RBBN3937C005,2019-09-03,1,106.08
RBBN3937C006,2019-09-03,1,105.52
RBBN3937C021,2019-09-03,1,12.05
RBBN3937C022,2019-09-03,1,167.77
RBBN3937C023,2019-09-03,1,42.97
RBBN3937C024,2019-09-03,1,10.33
RBBN3937C025,2019-09-03,1,144.5
RBBN3937C026,2019-09-03,1,40.44
RBBN3938C001,2019-09-03,1,89.41
RBBN3938C002,2019-09-03,1,142.88
RBBN3938C003,2019-09-03,1,94.57
RBBN3938C004,2019-09-03,1,69.15
RBBN3938C005,2019-09-03,1,91.33
RBBN3938C006,2019-09-03,1,89.53
RBBN3939C001,2019-09-03,1,67.98
RBBN3939C002,2019-09-03,1,32.09
RBBN3939C003,2019-09-03,1,83.11
RBBN3939C004,2019-09-03,1,56.6
RBBN3939C005,2019-09-03,1,27.88
RBBN3939C006,2019-09-03,1,76.47
RBBN3941C001,2019-09-03,1,143.48
RBBN3941C002,2019-09-03,1,28.7
RBBN3941C003,2019-09-03,1,91.09
RBBN3941C004,2019-09-03,1,91.78
RBBN3941C005,2019-09-03,1,33.08
RBBN3941C006,2019-09-03,1,69.49
RBBN3943C001,2019-09-03,1,46.42
RBBN3943C002,2019-09-03,1,87.18
RBBN3943C003,2019-09-03,1,87.13
RBBN3943C004,2019-09-03,1,45.79
RBBN3943C005,2019-09-03,1,85.09
RBBN3943C006,2019-09-03,1,70.63
RBBN3944C001,2019-09-03,1,107.29
RBBN3944C002,2019-09-03,1,176.02
RBBN3944C003,2019-09-03,1,215.32
RBBN3944C004,2019-09-03,1,81.97
RBBN3944C005,2019-09-03,1,104.46
RBBN3944C006,2019-09-03,1,155.62
RBBN3947C001,2019-09-03,1,226.31
RBBN3947C002,2019-09-03,1,195.92
RBBN3947C003,2019-09-03,1,237.74
RBBN3947C004,2019-09-03,1,101.91
RBBN3947C005,2019-09-03,1,92.13
RBBN3947C006,2019-09-03,1,101.38
RBBN3948C001,2019-09-03,1,43.25
RBBN3948C002,2019-09-03,1,24.08
RBBN3948C003,2019-09-03,1,82.44
RBBN3948C004,2019-09-03,1,18.51
RBBN3948C005,2019-09-03,1,9.2
RBBN3948C006,2019-09-03,1,38.8
RBBN3949C001,2019-09-03,1,48.86
RBBN3949C002,2019-09-03,1,54.6
RBBN3949C003,2019-09-03,1,61.12
RBBN3949C004,2019-09-03,1,50.94
RBBN3949C005,2019-09-03,1,55.67
RBBN3949C006,2019-09-03,1,69.87
RBBN3949C021,2019-09-03,1,17.47
RBBN3949C022,2019-09-03,1,33.82
RBBN3949C023,2019-09-03,1,40.52
RBBN3949C024,2019-09-03,1,17.62
RBBN3949C025,2019-09-03,1,32.8
RBBN3949C026,2019-09-03,1,39.93
RBBN3951C001,2019-09-03,1,6.3
RBBN3951C002,2019-09-03,1,58.07
RBBN3951C003,2019-09-03,1,56.25
RBBN3951C004,2019-09-03,1,2.45
RBBN3951C005,2019-09-03,1,31.43
RBBN3951C006,2019-09-03,1,30.36
RBBN3955C002,2019-09-03,1,17.22
RBBN3955C003,2019-09-03,1,23.15
RBBN3955C005,2019-09-03,1,13
RBBN3955C006,2019-09-03,1,13.57
RBBN3956C001,2019-09-03,1,41.23
RBBN3956C002,2019-09-03,1,59.1
RBBN3956C003,2019-09-03,1,4.46
RBBN3956C004,2019-09-03,1,15.33
RBBN3956C005,2019-09-03,1,19.34
RBBN3956C006,2019-09-03,1,2
RBBN3957C001,2019-09-03,1,107.17
RBBN3957C002,2019-09-03,1,38.35
RBBN3957C003,2019-09-03,1,121.96
RBBN3957C004,2019-09-03,1,49.65
RBBN3957C005,2019-09-03,1,19.19
RBBN3957C006,2019-09-03,1,64.28
RBBN3959C001,2019-09-03,1,29.8
RBBN3959C002,2019-09-03,1,78.16
RBBN3959C003,2019-09-03,1,79.62
RBBN3959C004,2019-09-03,1,16.33
RBBN3959C005,2019-09-03,1,60.6
RBBN3959C006,2019-09-03,1,56.96
RBBN3961C001,2019-09-03,1,34.31
RBBN3961C002,2019-09-03,1,142.04
RBBN3961C003,2019-09-03,1,117.34
RBBN3961C004,2019-09-03,1,50.58
RBBN3961C005,2019-09-03,1,178.96
RBBN3961C006,2019-09-03,1,133.25
RBBN3961C021,2019-09-03,1,48.37
RBBN3961C022,2019-09-03,1,106.36
RBBN3961C023,2019-09-03,1,80.68
RBBN3961C024,2019-09-03,1,46.38
RBBN3961C025,2019-09-03,1,112.15
RBBN3961C026,2019-09-03,1,83.7
RBBN3962C001,2019-09-03,1,35.8
RBBN3962C002,2019-09-03,1,16.89
RBBN3962C003,2019-09-03,1,116.73
RBBN3962C004,2019-09-03,1,26.65
RBBN3962C005,2019-09-03,1,16.57
RBBN3962C006,2019-09-03,1,95.31
RBBN3964C001,2019-09-03,1,105.08
RBBN3964C002,2019-09-03,1,50.47
RBBN3964C003,2019-09-03,1,324.25
RBBN3964C004,2019-09-03,1,86.51
RBBN3964C005,2019-09-03,1,43.81
RBBN3964C006,2019-09-03,1,226.83
RBBN3964C021,2019-09-03,1,21.97
RBBN3964C022,2019-09-03,1,10.41
RBBN3964C023,2019-09-03,1,47.46
RBBN3964C024,2019-09-03,1,23.62
RBBN3964C025,2019-09-03,1,10.12
RBBN3964C026,2019-09-03,1,40.84
RBBN3965C001,2019-09-03,1,99.25
RBBN3965C002,2019-09-03,1,32.03
RBBN3965C003,2019-09-03,1,77.87
RBBN3965C004,2019-09-03,1,83.36
RBBN3965C005,2019-09-03,1,21.59
RBBN3965C006,2019-09-03,1,36.16
RBBN3966C001,2019-09-03,1,105.17
RBBN3966C002,2019-09-03,1,119.53
RBBN3966C003,2019-09-03,1,261.83
RBBN3966C004,2019-09-03,1,65.26
RBBN3966C005,2019-09-03,1,65.14
RBBN3966C006,2019-09-03,1,154.87
RBBN3968C001,2019-09-03,1,55.58
RBBN3968C002,2019-09-03,1,24.11
RBBN3968C003,2019-09-03,1,46.29
RBBN3968C004,2019-09-03,1,51.14
RBBN3968C005,2019-09-03,1,23.59
RBBN3968C006,2019-09-03,1,27.66
RBBN3969C001,2019-09-03,1,123.74
RBBN3969C002,2019-09-03,1,23.38
RBBN3969C003,2019-09-03,1,50.65
RBBN3969C004,2019-09-03,1,39.51
RBBN3969C005,2019-09-03,1,13.52
RBBN3969C006,2019-09-03,1,24.27
RBBN3978C001,2019-09-03,1,11.97
RBBN3978C002,2019-09-03,1,67.2
RBBN3978C003,2019-09-03,1,322.93
RBBN3978C004,2019-09-03,1,9.29
RBBN3978C005,2019-09-03,1,52.41
RBBN3978C006,2019-09-03,1,187.59
RBBN3978C021,2019-09-03,1,17.15
RBBN3978C022,2019-09-03,1,29.71
RBBN3978C023,2019-09-03,1,5.63
RBBN3978C024,2019-09-03,1,14.66
RBBN3978C025,2019-09-03,1,29.14
RBBN3978C026,2019-09-03,1,4.99
RBBN3985C001,2019-09-03,1,373.39
RBBN3985C002,2019-09-03,1,121.24
RBBN3985C003,2019-09-03,1,36.03
RBBN3985C004,2019-09-03,1,161.96
RBBN3985C005,2019-09-03,1,68.03
RBBN3985C006,2019-09-03,1,14.37
RBBN3986C001,2019-09-03,1,22.27
RBBN3986C002,2019-09-03,1,52.13
RBBN3986C003,2019-09-03,1,260.68
RBBN3986C004,2019-09-03,1,12.07
RBBN3986C005,2019-09-03,1,22.15
RBBN3986C006,2019-09-03,1,134.77
RBBN3987C001,2019-09-03,1,93.99
RBBN3987C002,2019-09-03,1,140.55
RBBN3987C003,2019-09-03,1,218.29
RBBN3987C004,2019-09-03,1,47.4
RBBN3987C005,2019-09-03,1,104.22
RBBN3987C006,2019-09-03,1,98.26
RBBN3988C001,2019-09-03,1,144.94
RBBN3988C002,2019-09-03,1,51.31
RBBN3988C003,2019-09-03,1,100.46
RBBN3988C004,2019-09-03,1,72.95
RBBN3988C005,2019-09-03,1,30.09
RBBN3988C006,2019-09-03,1,54.76
RBBN3988C021,2019-09-03,1,32.4
RBBN3988C022,2019-09-03,1,17.24
RBBN3988C023,2019-09-03,1,15.92
RBBN3988C024,2019-09-03,1,33.08
RBBN3988C025,2019-09-03,1,8.31
RBBN3988C026,2019-09-03,1,13.87
RBBN4065C001,2019-09-03,1,213.43
RBBN4065C002,2019-09-03,1,195
RBBN4065C003,2019-09-03,1,251.07
RBBN4065C004,2019-09-03,1,85.26
RBBN4065C005,2019-09-03,1,87.95
RBBN4065C006,2019-09-03,1,135.43
RBBN4069C001,2019-09-03,1,55.14
RBBN4069C002,2019-09-03,1,50.45
RBBN4069C003,2019-09-03,1,143.48
RBBN4069C004,2019-09-03,1,47.01
RBBN4069C005,2019-09-03,1,27.22
RBBN4069C006,2019-09-03,1,76.58
RBBN4070C001,2019-09-03,1,7.31
RBBN4070C002,2019-09-03,1,15.06
RBBN4070C003,2019-09-03,1,24.19
RBBN4070C004,2019-09-03,1,6.14
RBBN4070C005,2019-09-03,1,3.05
RBBN4070C006,2019-09-03,1,9.65
RBBN4071C001,2019-09-03,1,6.99
RBBN4071C002,2019-09-03,1,6.58
RBBN4071C003,2019-09-03,1,8.21
RBBN4071C004,2019-09-03,1,4.04
RBBN4071C005,2019-09-03,1,6.72
RBBN4071C006,2019-09-03,1,4.81
RBBN4072C001,2019-09-03,1,59.8
RBBN4072C002,2019-09-03,1,43.27
RBBN4072C003,2019-09-03,1,63.44
RBBN4072C004,2019-09-03,1,32.36
RBBN4072C005,2019-09-03,1,18.17
RBBN4072C006,2019-09-03,1,31
RBBN4073C001,2019-09-03,1,35.9
RBBN4073C002,2019-09-03,1,104.4
RBBN4073C003,2019-09-03,1,45.51
RBBN4073C004,2019-09-03,1,20.19
RBBN4073C005,2019-09-03,1,53.4
RBBN4073C006,2019-09-03,1,23.94
RBBN4074C001,2019-09-03,1,27.55
RBBN4074C002,2019-09-03,1,261.16
RBBN4074C003,2019-09-03,1,60.43
RBBN4074C004,2019-09-03,1,13.28
RBBN4074C005,2019-09-03,1,96.35
RBBN4074C006,2019-09-03,1,20.95
RBBN4076C001,2019-09-03,1,18.09
RBBN4076C002,2019-09-03,1,1.96
RBBN4076C003,2019-09-03,1,10.05
RBBN4076C004,2019-09-03,1,7.17
RBBN4076C005,2019-09-03,1,0.98
RBBN4076C006,2019-09-03,1,3.99
RBBN4078C001,2019-09-03,1,82.08
RBBN4078C002,2019-09-03,1,45.02
RBBN4078C003,2019-09-03,1,44.76
RBBN4078C004,2019-09-03,1,37.73
RBBN4078C005,2019-09-03,1,23.62
RBBN4078C006,2019-09-03,1,13.74
RBBN4151C001,2019-09-03,1,186.56
RBBN4151C002,2019-09-03,1,196.96
RBBN4151C003,2019-09-03,1,147.79
RBBN4151C004,2019-09-03,1,196.04
RBBN4151C005,2019-09-03,1,201.38
RBBN4151C006,2019-09-03,1,87.44
RBBN4151C021,2019-09-03,1,168.69
RBBN4151C022,2019-09-03,1,146.71
RBBN4151C023,2019-09-03,1,2.38
RBBN4151C024,2019-09-03,1,175.52
RBBN4151C025,2019-09-03,1,149.41
RBBN4151C026,2019-09-03,1,2.72
RBBN4152C001,2019-09-03,1,34.63
RBBN4152C002,2019-09-03,1,35.86
RBBN4152C004,2019-09-03,1,10.6
RBBN4152C005,2019-09-03,1,19.39
RBBN4153C001,2019-09-03,1,61.38
RBBN4153C002,2019-09-03,1,205.32
RBBN4153C003,2019-09-03,1,107.05
RBBN4153C004,2019-09-03,1,44.76
RBBN4153C005,2019-09-03,1,208.12
RBBN4153C006,2019-09-03,1,71.3
RBBN4153C021,2019-09-03,1,3.35
RBBN4153C022,2019-09-03,1,189.86
RBBN4153C023,2019-09-03,1,5.07
RBBN4153C024,2019-09-03,1,4.55
RBBN4153C025,2019-09-03,1,202.05
RBBN4153C026,2019-09-03,1,5.23
RBBN4154C001,2019-09-03,1,302.93
RBBN4154C002,2019-09-03,1,50.19
RBBN4154C004,2019-09-03,1,106.23
RBBN4154C005,2019-09-03,1,16.38
RBBN4155C002,2019-09-03,1,68.6
RBBN4155C003,2019-09-03,1,14.19
RBBN4155C005,2019-09-03,1,29.83
RBBN4155C006,2019-09-03,1,6.19
RBBN4216C002,2019-09-03,1,41.14
RBBN4216C003,2019-09-03,1,129.63
RBBN4216C005,2019-09-03,1,36.78
RBBN4216C006,2019-09-03,1,106.58
RBBN4408C001,2019-09-03,1,13.27
RBBN4408C002,2019-09-03,1,39.17
RBBN4408C003,2019-09-03,1,26.41
RBBN4408C004,2019-09-03,1,6.17
RBBN4408C005,2019-09-03,1,22.5
RBBN4408C006,2019-09-03,1,9.37
RBBN4411C001,2019-09-03,1,47.2
RBBN4411C002,2019-09-03,1,102.84
RBBN4411C003,2019-09-03,1,161.37
RBBN4411C004,2019-09-03,1,25.26
RBBN4411C005,2019-09-03,1,71.19
RBBN4411C006,2019-09-03,1,56.32
RBBN4412C001,2019-09-03,1,27.31
RBBN4412C002,2019-09-03,1,60.45
RBBN4412C003,2019-09-03,1,9.46
RBBN4412C004,2019-09-03,1,14.62
RBBN4412C005,2019-09-03,1,33.29
RBBN4412C006,2019-09-03,1,2.99
RBBN4413C001,2019-09-03,1,284.64
RBBS2840C005,2019-09-04,1,60.74
RBBS2840C006,2019-09-04,1,34.17
RBBS2841C001,2019-09-04,1,114.43
RBBS2841C002,2019-09-04,1,359.04
RBBS2841C003,2019-09-04,1,94.73
RBBS2841C004,2019-09-04,1,52.3
RBBS2841C005,2019-09-04,1,164.16
RBBS2841C006,2019-09-04,1,43.92
RBBS2844C001,2019-09-04,1,236.34
RBBS2844C002,2019-09-04,1,194.26
RBBS2844C003,2019-09-04,1,232.56
RBBS2844C004,2019-09-04,1,129.28
RBBS2844C005,2019-09-04,1,111.15
RBBS2844C006,2019-09-04,1,118.04
RBBS2847C001,2019-09-04,1,642.79
RBBS2847C002,2019-09-04,1,200.38
RBBS2847C003,2019-09-04,1,57.6
RBBS2847C004,2019-09-04,1,304.07
RBBS2847C005,2019-09-04,1,123.62
RBBS2847C006,2019-09-04,1,34.86
RBBS2852C001,2019-09-04,1,416.56
RBBS2852C002,2019-09-04,1,122.73
RBBS2852C003,2019-09-04,1,401.87
RBBS2852C004,2019-09-04,1,163.57
RBBS2852C005,2019-09-04,1,56.17
RBBS2852C006,2019-09-04,1,170.89
RBBS2884C001,2019-09-04,1,124.46
RBBS2884C002,2019-09-04,1,360.19
RBBS2884C003,2019-09-04,1,657.97
RBBS2884C004,2019-09-04,1,92.62
RBBS2884C005,2019-09-04,1,178.72
RBBS2884C006,2019-09-04,1,333.2
RBBS2886C001,2019-09-04,1,226.13
RBBS2886C002,2019-09-04,1,393.95
RBBS2886C003,2019-09-04,1,324.09
RBBS2886C004,2019-09-04,1,138.43
RBBS2886C005,2019-09-04,1,199.77
RBBS2886C006,2019-09-04,1,208.43
RBBS2887C001,2019-09-04,1,209.57
RBBS2887C002,2019-09-04,1,301.61
RBBS2887C003,2019-09-04,1,210.77
RBBS2887C004,2019-09-04,1,128.07
RBBS2887C005,2019-09-04,1,190.74
RBBS2887C006,2019-09-04,1,141.32
RBBS2888C001,2019-09-04,1,226.4
RBBS2888C002,2019-09-04,1,223.57
RBBS2888C003,2019-09-04,1,94.01
RBBS2888C004,2019-09-04,1,173.79
RBBS2888C005,2019-09-04,1,160.63
RBBS2888C006,2019-09-04,1,51.53
RBBS2890C001,2019-09-04,1,107.96
RBBS2890C003,2019-09-04,1,64.91
RBBS2890C004,2019-09-04,1,73.48
RBBS2890C006,2019-09-04,1,57.12
RBBS2892C001,2019-09-04,1,247.54
RBBS2892C002,2019-09-04,1,271.8
RBBS2892C003,2019-09-04,1,178.36
RBBS2892C004,2019-09-04,1,136.07
RBBS2892C005,2019-09-04,1,154.95
RBBS2892C006,2019-09-04,1,91.46
RBBS2893C001,2019-09-04,1,98.48
RBBS2893C002,2019-09-04,1,105.74
RBBS2893C003,2019-09-04,1,194.55
RBBS2893C004,2019-09-04,1,43.44
RBBS2893C005,2019-09-04,1,48.99
RBBS2893C006,2019-09-04,1,84.15
RBBS2894C001,2019-09-04,1,609.03
RBBS2894C002,2019-09-04,1,237.87
RBBS2894C003,2019-09-04,1,137.91
RBBS2894C004,2019-09-04,1,201.33
RBBS2894C005,2019-09-04,1,69.71
RBBS2894C006,2019-09-04,1,55.45
RBBS2896C001,2019-09-04,1,27.13
RBBS2896C002,2019-09-04,1,35.52
RBBS2896C003,2019-09-04,1,22.46
RBBS2896C004,2019-09-04,1,10.52
RBBS2896C005,2019-09-04,1,18.46
RBBS2896C006,2019-09-04,1,9.48
RBBS2897C001,2019-09-04,1,65.67
RBBS2897C002,2019-09-04,1,73.31
RBBS2897C004,2019-09-04,1,23.92
RBBS2897C005,2019-09-04,1,39.49
RBBS2898C001,2019-09-04,1,213.87
RBBS2898C002,2019-09-04,1,80.18
RBBS2898C003,2019-09-04,1,66.29
RBBS2898C004,2019-09-04,1,142.3
RBBS2898C005,2019-09-04,1,37.7
RBBS2898C006,2019-09-04,1,39.95
RBBS2903C001,2019-09-04,1,548.19
RBBS2903C002,2019-09-04,1,74.48
RBBS2903C003,2019-09-04,1,99.82
RBBS2903C004,2019-09-04,1,213.84
RBBS2903C005,2019-09-04,1,34.67
RBBS2903C006,2019-09-04,1,24.95
RBBS2942C001,2019-09-04,1,126.66
RBBS2942C002,2019-09-04,1,175.45
RBBS2942C003,2019-09-04,1,131.83
RBBS2942C004,2019-09-04,1,85.79
RBBS2942C005,2019-09-04,1,106.84
RBBS2942C006,2019-09-04,1,92.94
RBBS2979C001,2019-09-04,1,143.15
RBBS2979C002,2019-09-04,1,156.96
RBBS3020C001,2019-09-04,1,230.19
RBBS3020C002,2019-09-04,1,82.67
RBBS3020C003,2019-09-04,1,149.4
RBBS3020C004,2019-09-04,1,105.28
RBBS3020C005,2019-09-04,1,43.3
RBBS3020C006,2019-09-04,1,79.95
RBBS3023C001,2019-09-04,1,62.98
RBBS3023C002,2019-09-04,1,75.79
RBBS3023C003,2019-09-04,1,13.96
RBBS3023C004,2019-09-04,1,25.82
RBBS3023C005,2019-09-04,1,30.21
RBBS3023C006,2019-09-04,1,7.8
RBBS3024C001,2019-09-04,1,101.19
RBBS3024C002,2019-09-04,1,193.53
RBBS3024C003,2019-09-04,1,147.44
RBBS3024C004,2019-09-04,1,53.28
RBBS3024C005,2019-09-04,1,125.47
RBBS3024C006,2019-09-04,1,101.78
RBBS3025C001,2019-09-04,1,122.34
RBBS3025C002,2019-09-04,1,264.39
RBBS3025C003,2019-09-04,1,172.76
RBBS3025C004,2019-09-04,1,68.12
RBBS3025C005,2019-09-04,1,159.93
RBBS3025C006,2019-09-04,1,94.84
RBBS3026C001,2019-09-04,1,180.1
RBBS3026C002,2019-09-04,1,106.27
RBBS3026C003,2019-09-04,1,230.08
RBBS3026C004,2019-09-04,1,112.98
RBBS3026C005,2019-09-04,1,60.62
RBBS3026C006,2019-09-04,1,131.23
RBBS3030C001,2019-09-04,1,99.58
RBBS3030C002,2019-09-04,1,51.47
RBBS3030C003,2019-09-04,1,14.81
RBBS3030C004,2019-09-04,1,28.92
RBBS3030C005,2019-09-04,1,19.04
RBBS3030C006,2019-09-04,1,7.25
RBBS3034C001,2019-09-04,1,43.74
RBBS3034C002,2019-09-04,1,85.41
RBBS3034C003,2019-09-04,1,44.93
RBBS3034C004,2019-09-04,1,28.71
RBBS3034C005,2019-09-04,1,61.28
RBBS3034C006,2019-09-04,1,28.48
RBBS3431C001,2019-09-04,1,299.5
RBBS3431C002,2019-09-04,1,141.18
RBBS3431C003,2019-09-04,1,257.49
RBBS3431C004,2019-09-04,1,172.5
RBBS3431C005,2019-09-04,1,74.42
RBBS3431C006,2019-09-04,1,147.29
RBBS3456C001,2019-09-04,1,84.18
RBBS3456C002,2019-09-04,1,3.79
RBBS3456C003,2019-09-04,1,76.68
RBBS3456C004,2019-09-04,1,15.18
RBBS3456C005,2019-09-04,1,0.93
RBBS3456C006,2019-09-04,1,10.27
RBBS3467C001,2019-09-04,1,25.18
RBBS3467C002,2019-09-04,1,4.08
RBBS3467C003,2019-09-04,1,12.37
RBBS3467C004,2019-09-04,1,15.26
RBBS3467C005,2019-09-04,1,3.23
RBBS3467C006,2019-09-04,1,7.27
RBBS3470C001,2019-09-04,1,105.13
RBBS3470C002,2019-09-04,1,7.68
RBBS3470C003,2019-09-04,1,27.41
RBBS3745C001,2019-09-04,1,142
RBBS3745C002,2019-09-04,1,101.14
RBBS3745C003,2019-09-04,1,80.74
RBBS3745C004,2019-09-04,1,97.12
RBBS3745C005,2019-09-04,1,39.63
RBBS3745C006,2019-09-04,1,35.11
RBBS3747C001,2019-09-04,1,255.99
RBBS3747C002,2019-09-04,1,182.6
RBBS3747C003,2019-09-04,1,46.03
RBBS3747C004,2019-09-04,1,110.13
RBBS3747C005,2019-09-04,1,71.81
